nohup: ignoring input
[[1 2 3]
 [4 5 6]]
| Xavier Initialization
| Xavier Initialization
Training started
Use Critic:
False
/SCRATCH/liudefen/PycharmProjects/gnn/GraphRL/gcn/models_gcn.py:85: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  features = F.log_softmax(features.t())
epochs 181 loss -11.344070434570312
epochs 181 loss -11.49441146850586
epochs 181 loss -12.195690155029297
epoch 0181 gcn2mind min_ratio 1.065166795965865 max_ratio 1.1204724409448819 av_ratio 1.0940408344154997
epochs 182 loss -18.28645896911621
epochs 182 loss -14.324823379516602
epochs 182 loss -13.50283145904541
epochs 182 loss -11.980646133422852
epochs 182 loss -12.951733589172363
epochs 182 loss -10.26579761505127
epochs 182 loss -11.290901184082031
epochs 182 loss -17.434993743896484
epochs 182 loss -15.288973808288574
epochs 182 loss -10.818241119384766
epoch 0182 gcn2mind min_ratio 1.0723076923076924 max_ratio 1.1288056206088992 av_ratio 1.1034658187045225
epochs 183 loss -16.37164878845215
epochs 183 loss -12.572380065917969
epochs 183 loss -12.624418258666992
epochs 183 loss -12.682836532592773
epochs 183 loss -13.148414611816406
epochs 183 loss -13.089692115783691
epochs 183 loss -11.886075973510742
epochs 183 loss -13.8816499710083
epochs 183 loss -12.041489601135254
epochs 183 loss -14.061857223510742
epoch 0183 gcn2mind min_ratio 1.088526912181303 max_ratio 1.1330708661417324 av_ratio 1.1115543927212452
epochs 184 loss -14.508783340454102
epochs 184 loss -12.030376434326172
epochs 184 loss -12.02587890625
epochs 184 loss -13.780729293823242
epochs 184 loss -13.05045223236084
epochs 184 loss -14.592251777648926
epochs 184 loss -9.773093223571777
epochs 184 loss -12.728778839111328
epochs 184 loss -17.563507080078125
epochs 184 loss -13.32421588897705
epoch 0184 gcn2mind min_ratio 1.0709728867623605 max_ratio 1.121559633027523 av_ratio 1.102558109792265
epochs 185 loss -14.376842498779297
epochs 185 loss -12.871192932128906
epochs 185 loss -13.084267616271973
epochs 185 loss -11.804338455200195
epochs 185 loss -12.98044490814209
epochs 185 loss -13.33825397491455
epochs 185 loss -16.749242782592773
epochs 185 loss -13.402933120727539
epochs 185 loss -11.045160293579102
epochs 185 loss -12.373287200927734
epoch 0185 gcn2mind min_ratio 1.0765661252900232 max_ratio 1.1519490851233094 av_ratio 1.110194076165511
epochs 186 loss -14.858396530151367
epochs 186 loss -14.876977920532227
epochs 186 loss -10.838541030883789
epochs 186 loss -12.104513168334961
epochs 186 loss -13.034578323364258
epochs 186 loss -12.713088989257812
epochs 186 loss -11.345005989074707
epochs 186 loss -13.246758460998535
epochs 186 loss -11.603265762329102
epochs 186 loss -12.365581512451172
epoch 0186 gcn2mind min_ratio 1.053501180173092 max_ratio 1.1334894613583137 av_ratio 1.0971274324360976
epochs 187 loss -10.944047927856445
epochs 187 loss -14.856754302978516
epochs 187 loss -13.690031051635742
epochs 187 loss -16.097593307495117
epochs 187 loss -12.716958045959473
epochs 187 loss -12.467082977294922
epochs 187 loss -11.374444007873535
epochs 187 loss -14.192692756652832
epochs 187 loss -17.361913681030273
epochs 187 loss -12.78207778930664
epoch 0187 gcn2mind min_ratio 1.0697503671071953 max_ratio 1.1253822629969419 av_ratio 1.1030938610141876
epochs 188 loss -13.706462860107422
epochs 188 loss -12.371826171875
epochs 188 loss -13.915637016296387
epochs 188 loss -10.148661613464355
epochs 188 loss -13.747753143310547
epochs 188 loss -11.336577415466309
epochs 188 loss -12.131196975708008
epochs 188 loss -14.11357593536377
epochs 188 loss -11.333455085754395
epochs 188 loss -11.411580085754395
epoch 0188 gcn2mind min_ratio 1.0861538461538462 max_ratio 1.1295862607338016 av_ratio 1.1048048180056387
epochs 189 loss -12.428414344787598
epochs 189 loss -12.69892692565918
epochs 189 loss -9.679261207580566
epochs 189 loss -12.507467269897461
epochs 189 loss -13.625844955444336
epochs 189 loss -16.195228576660156
epochs 189 loss -10.11049747467041
epochs 189 loss -13.402441024780273
epochs 189 loss -10.778596878051758
epochs 189 loss -12.063377380371094
epoch 0189 gcn2mind min_ratio 1.0961538461538463 max_ratio 1.1231488698363212 av_ratio 1.105855234265435
epochs 190 loss -13.545125961303711
epochs 190 loss -14.373644828796387
epochs 190 loss -11.755475997924805
epochs 190 loss -10.872811317443848
epochs 190 loss -14.124271392822266
epochs 190 loss -12.674263000488281
epochs 190 loss -14.552960395812988
epochs 190 loss -15.189057350158691
epochs 190 loss -12.855514526367188
epochs 190 loss -13.139472961425781
epoch 0190 gcn2mind min_ratio 1.0778267254038179 max_ratio 1.1415313225058004 av_ratio 1.1038823383395373
epochs 191 loss -12.543234825134277
epochs 191 loss -13.76400375366211
epochs 191 loss -12.591307640075684
epochs 191 loss -16.486238479614258
epochs 191 loss -12.325358390808105
epochs 191 loss -12.419479370117188
epochs 191 loss -13.174306869506836
epochs 191 loss -12.961060523986816
epochs 191 loss -14.603936195373535
epochs 191 loss -15.703977584838867
epoch 0191 gcn2mind min_ratio 1.0754448398576513 max_ratio 1.1430781129157 av_ratio 1.1074311683052205
epochs 192 loss -11.72750186920166
epochs 192 loss -11.748342514038086
epochs 192 loss -11.925745964050293
epochs 192 loss -12.638969421386719
epochs 192 loss -12.121713638305664
epochs 192 loss -15.45767879486084
epochs 192 loss -13.27198600769043
epochs 192 loss -13.195201873779297
epochs 192 loss -11.797392845153809
epochs 192 loss -13.590381622314453
epoch 0192 gcn2mind min_ratio 1.0692913385826772 max_ratio 1.128440366972477 av_ratio 1.1064519593265818
epochs 193 loss -13.03953742980957
epochs 193 loss -12.21779727935791
epochs 193 loss -16.22831916809082
epochs 193 loss -11.264909744262695
epochs 193 loss -13.21785831451416
epochs 193 loss -14.158609390258789
epochs 193 loss -13.503268241882324
epochs 193 loss -13.582098007202148
epochs 193 loss -12.438523292541504
epochs 193 loss -12.533737182617188
epoch 0193 gcn2mind min_ratio 1.0779527559055118 max_ratio 1.130469371519491 av_ratio 1.1049351767754478
epochs 194 loss -11.94559383392334
epochs 194 loss -14.821426391601562
epochs 194 loss -12.975491523742676
epochs 194 loss -13.597918510437012
epochs 194 loss -14.595494270324707
epochs 194 loss -13.09743881225586
epochs 194 loss -10.921493530273438
epochs 194 loss -11.68604850769043
epochs 194 loss -14.302599906921387
epochs 194 loss -11.43945598602295
epoch 0194 gcn2mind min_ratio 1.068832173240526 max_ratio 1.1463802704852823 av_ratio 1.1076187501359018
epochs 195 loss -13.811141014099121
epochs 195 loss -15.614689826965332
epochs 195 loss -13.095902442932129
epochs 195 loss -14.655756950378418
epochs 195 loss -14.060734748840332
epochs 195 loss -17.096525192260742
epochs 195 loss -14.32846736907959
epochs 195 loss -11.696207046508789
epochs 195 loss -9.855865478515625
epochs 195 loss -12.502386093139648
epoch 0195 gcn2mind min_ratio 1.0714834742505766 max_ratio 1.1354489164086687 av_ratio 1.102116668064058
epochs 196 loss -8.946694374084473
epochs 196 loss -12.549396514892578
epochs 196 loss -14.210979461669922
epochs 196 loss -12.710958480834961
epochs 196 loss -14.857110977172852
epochs 196 loss -15.847295761108398
epochs 196 loss -11.677047729492188
epochs 196 loss -11.761627197265625
epochs 196 loss -12.024755477905273
epochs 196 loss -11.786992073059082
epoch 0196 gcn2mind min_ratio 1.0743626062322946 max_ratio 1.139220365950676 av_ratio 1.1073391412796911
epochs 197 loss -12.24210262298584
epochs 197 loss -15.514625549316406
epochs 197 loss -13.186965942382812
epochs 197 loss -13.60108757019043
epochs 197 loss -15.954179763793945
epochs 197 loss -11.923789978027344
epochs 197 loss -13.414982795715332
epochs 197 loss -10.578448295593262
epochs 197 loss -15.528556823730469
epochs 197 loss -14.73132610321045
epoch 0197 gcn2mind min_ratio 1.08688906128782 max_ratio 1.131578947368421 av_ratio 1.1041760186418572
epochs 198 loss -11.457795143127441
epochs 198 loss -13.047735214233398
epochs 198 loss -12.924421310424805
epochs 198 loss -11.870824813842773
epochs 198 loss -15.189254760742188
epochs 198 loss -13.145350456237793
epochs 198 loss -16.759408950805664
epochs 198 loss -12.38454532623291
epochs 198 loss -10.685226440429688
epochs 198 loss -16.067380905151367
epoch 0198 gcn2mind min_ratio 1.0750193348801238 max_ratio 1.1256830601092895 av_ratio 1.1100167360845494
epochs 199 loss -12.43565559387207
epochs 199 loss -16.850244522094727
epochs 199 loss -12.33285903930664
epochs 199 loss -16.310726165771484
epochs 199 loss -12.78795337677002
epochs 199 loss -18.22629165649414
epochs 199 loss -14.3972749710083
epochs 199 loss -9.499703407287598
epochs 199 loss -10.817764282226562
epochs 199 loss -11.8806791305542
epoch 0199 gcn2mind min_ratio 1.0915384615384616 max_ratio 1.126491646778043 av_ratio 1.1096445170449738
epochs 200 loss -12.674838066101074
epochs 200 loss -14.730093955993652
epochs 200 loss -12.696324348449707
epochs 200 loss -12.724222183227539
epochs 200 loss -10.637434005737305
epochs 200 loss -11.718720436096191
epochs 200 loss -16.93167495727539
epochs 200 loss -10.773674964904785
epochs 200 loss -11.2025785446167
epochs 200 loss -16.187707901000977
epoch 0200 gcn2mind min_ratio 1.0830745341614907 max_ratio 1.1350507416081186 av_ratio 1.112121900511927
epochs 201 loss -13.793638229370117
epochs 201 loss -12.209854125976562
epochs 201 loss -12.190642356872559
epochs 201 loss -13.409692764282227
epochs 201 loss -13.027336120605469
epochs 201 loss -11.34053897857666
epochs 201 loss -11.213573455810547
epochs 201 loss -12.134714126586914
epochs 201 loss -10.521576881408691
epochs 201 loss -14.2896146774292
epoch 0201 gcn2mind min_ratio 1.083846153846154 max_ratio 1.1377708978328174 av_ratio 1.1088662926826824
epochs 202 loss -12.097085952758789
epochs 202 loss -13.021245956420898
epochs 202 loss -11.60267448425293
epochs 202 loss -12.897561073303223
epochs 202 loss -12.760685920715332
epochs 202 loss -12.004898071289062
epochs 202 loss -15.619267463684082
epochs 202 loss -14.946672439575195
epochs 202 loss -13.772377967834473
epochs 202 loss -11.88205623626709
epoch 0202 gcn2mind min_ratio 1.093846153846154 max_ratio 1.131928181108509 av_ratio 1.106921111730843
epochs 203 loss -13.499074935913086
epochs 203 loss -13.0918607711792
epochs 203 loss -12.530560493469238
epochs 203 loss -11.722420692443848
epochs 203 loss -15.187956809997559
epochs 203 loss -11.365226745605469
epochs 203 loss -13.922429084777832
epochs 203 loss -11.163084030151367
epochs 203 loss -14.356793403625488
epochs 203 loss -11.957115173339844
epoch 0203 gcn2mind min_ratio 1.0683424980361351 max_ratio 1.1408668730650156 av_ratio 1.1092652932901277
epochs 204 loss -12.698479652404785
epochs 204 loss -17.40959358215332
epochs 204 loss -11.293375015258789
epochs 204 loss -13.075237274169922
epochs 204 loss -11.668874740600586
epochs 204 loss -12.505579948425293
epochs 204 loss -17.128450393676758
epochs 204 loss -16.31919288635254
epochs 204 loss -11.46328067779541
epochs 204 loss -14.538747787475586
epoch 0204 gcn2mind min_ratio 1.0543056633048875 max_ratio 1.1267605633802817 av_ratio 1.097222087411113
epochs 205 loss -13.85474967956543
epochs 205 loss -11.516313552856445
epochs 205 loss -11.665501594543457
epochs 205 loss -13.345671653747559
epochs 205 loss -9.652124404907227
epochs 205 loss -12.855859756469727
epochs 205 loss -14.556130409240723
epochs 205 loss -12.053963661193848
epochs 205 loss -11.40877914428711
epochs 205 loss -12.433377265930176
epoch 0205 gcn2mind min_ratio 1.082612116443745 max_ratio 1.1424025457438345 av_ratio 1.1091410386854057
epochs 206 loss -12.123449325561523
epochs 206 loss -11.315290451049805
epochs 206 loss -13.45072078704834
epochs 206 loss -13.770045280456543
epochs 206 loss -14.00999927520752
epochs 206 loss -10.913736343383789
epochs 206 loss -10.6856107711792
epochs 206 loss -12.986017227172852
epochs 206 loss -12.395532608032227
epochs 206 loss -12.753765106201172
epoch 0206 gcn2mind min_ratio 1.0850734725444702 max_ratio 1.1377708978328174 av_ratio 1.1078714172080857
epochs 207 loss -10.97578239440918
epochs 207 loss -13.122087478637695
epochs 207 loss -11.426369667053223
epochs 207 loss -12.662300109863281
epochs 207 loss -16.54553985595703
epochs 207 loss -11.257816314697266
epochs 207 loss -12.524340629577637
epochs 207 loss -14.860898971557617
epochs 207 loss -9.646077156066895
epochs 207 loss -12.105223655700684
epoch 0207 gcn2mind min_ratio 1.080707148347425 max_ratio 1.120999219359875 av_ratio 1.1054386336158288
epochs 208 loss -12.731537818908691
epochs 208 loss -11.340752601623535
epochs 208 loss -11.643444061279297
epochs 208 loss -13.573043823242188
epochs 208 loss -15.40225601196289
epochs 208 loss -13.140955924987793
epochs 208 loss -13.711077690124512
epochs 208 loss -11.01684856414795
epochs 208 loss -11.485980987548828
epochs 208 loss -11.051491737365723
epoch 0208 gcn2mind min_ratio 1.0771653543307087 max_ratio 1.1519490851233094 av_ratio 1.1107798750752038
epochs 209 loss -12.688765525817871
epochs 209 loss -13.437561988830566
epochs 209 loss -13.496147155761719
epochs 209 loss -14.474557876586914
epochs 209 loss -10.261027336120605
epochs 209 loss -13.505595207214355
epochs 209 loss -12.36314582824707
epochs 209 loss -12.809925079345703
epochs 209 loss -12.036849975585938
epochs 209 loss -11.166694641113281
epoch 0209 gcn2mind min_ratio 1.069377990430622 max_ratio 1.1455108359133126 av_ratio 1.1052515257099256
epochs 210 loss -15.7013521194458
epochs 210 loss -13.733116149902344
epochs 210 loss -13.963677406311035
epochs 210 loss -13.2647066116333
epochs 210 loss -13.586021423339844
epochs 210 loss -14.711113929748535
epochs 210 loss -12.514350891113281
epochs 210 loss -11.875075340270996
epochs 210 loss -15.51956844329834
epochs 210 loss -14.02529239654541
epoch 0210 gcn2mind min_ratio 1.0958366064414768 max_ratio 1.1424025457438345 av_ratio 1.1132829292198951
epochs 211 loss -12.243817329406738
epochs 211 loss -13.483059883117676
epochs 211 loss -14.658751487731934
epochs 211 loss -11.499943733215332
epochs 211 loss -15.526983261108398
epochs 211 loss -13.676970481872559
epochs 211 loss -13.349909782409668
epochs 211 loss -12.317508697509766
epochs 211 loss -14.167325973510742
epochs 211 loss -13.705595016479492
epoch 0211 gcn2mind min_ratio 1.091776798825257 max_ratio 1.1487669053301512 av_ratio 1.10755992616404
epochs 212 loss -13.813345909118652
epochs 212 loss -12.554532051086426
epochs 212 loss -14.040419578552246
epochs 212 loss -12.23178482055664
epochs 212 loss -12.736600875854492
epochs 212 loss -12.903329849243164
epochs 212 loss -16.137542724609375
epochs 212 loss -12.65019702911377
epochs 212 loss -11.413372039794922
epochs 212 loss -12.309797286987305
epoch 0212 gcn2mind min_ratio 1.085409252669039 max_ratio 1.1309431021044427 av_ratio 1.106588985632832
epochs 213 loss -9.170320510864258
epochs 213 loss -12.682043075561523
epochs 213 loss -11.761725425720215
epochs 213 loss -9.477224349975586
epochs 213 loss -9.700008392333984
epochs 213 loss -12.42612075805664
epochs 213 loss -12.926979064941406
epochs 213 loss -11.35230827331543
epochs 213 loss -11.438250541687012
epochs 213 loss -12.975668907165527
epoch 0213 gcn2mind min_ratio 1.0845616757176106 max_ratio 1.1263858093126387 av_ratio 1.1076396849999113
epochs 214 loss -11.765290260314941
epochs 214 loss -10.855306625366211
epochs 214 loss -11.486565589904785
epochs 214 loss -10.930771827697754
epochs 214 loss -14.233412742614746
epochs 214 loss -15.820235252380371
epochs 214 loss -14.85771369934082
epochs 214 loss -13.037975311279297
epochs 214 loss -15.76934814453125
epochs 214 loss -14.072434425354004
epoch 0214 gcn2mind min_ratio 1.0983477576711251 max_ratio 1.1363990646921278 av_ratio 1.1114228837598608
epochs 215 loss -13.229788780212402
epochs 215 loss -12.090542793273926
epochs 215 loss -12.938758850097656
epochs 215 loss -13.057421684265137
epochs 215 loss -15.278520584106445
epochs 215 loss -14.430784225463867
epochs 215 loss -13.1005859375
epochs 215 loss -13.021951675415039
epochs 215 loss -12.710531234741211
epochs 215 loss -13.51539421081543
epoch 0215 gcn2mind min_ratio 1.0761565836298932 max_ratio 1.1495624502784407 av_ratio 1.1069930720430823
epochs 216 loss -13.527429580688477
epochs 216 loss -11.496495246887207
epochs 216 loss -11.991914749145508
epochs 216 loss -13.720937728881836
epochs 216 loss -14.124442100524902
epochs 216 loss -12.447044372558594
epochs 216 loss -11.386133193969727
epochs 216 loss -11.2669677734375
epochs 216 loss -13.906099319458008
epochs 216 loss -11.631349563598633
epoch 0216 gcn2mind min_ratio 1.0677165354330709 max_ratio 1.1462848297213621 av_ratio 1.0927515595210966
epochs 217 loss -12.363128662109375
epochs 217 loss -13.458154678344727
epochs 217 loss -14.887136459350586
epochs 217 loss -20.783132553100586
epochs 217 loss -17.684001922607422
epochs 217 loss -11.335622787475586
epochs 217 loss -15.194768905639648
epochs 217 loss -13.46764850616455
epochs 217 loss -11.32557487487793
epochs 217 loss -11.867496490478516
epoch 0217 gcn2mind min_ratio 1.0543307086614173 max_ratio 1.124168514412417 av_ratio 1.0947352608893617
epochs 218 loss -12.581700325012207
epochs 218 loss -14.559245109558105
epochs 218 loss -12.251472473144531
epochs 218 loss -13.045923233032227
epochs 218 loss -14.559365272521973
epochs 218 loss -13.36084270477295
epochs 218 loss -10.42810344696045
epochs 218 loss -11.688985824584961
epochs 218 loss -12.589303016662598
epochs 218 loss -11.969773292541504
epoch 0218 gcn2mind min_ratio 1.0858267716535432 max_ratio 1.1220472440944882 av_ratio 1.1032132628087408
epochs 219 loss -14.789739608764648
epochs 219 loss -11.536992073059082
epochs 219 loss -11.458466529846191
epochs 219 loss -13.343830108642578
epochs 219 loss -17.72368812561035
epochs 219 loss -12.2053861618042
epochs 219 loss -12.243363380432129
epochs 219 loss -12.67081069946289
epochs 219 loss -12.810959815979004
epochs 219 loss -15.62063980102539
epoch 0219 gcn2mind min_ratio 1.0818505338078293 max_ratio 1.1311475409836065 av_ratio 1.1077374844114438
epochs 220 loss -17.348962783813477
epochs 220 loss -11.348749160766602
epochs 220 loss -12.10001277923584
epochs 220 loss -15.66253662109375
epochs 220 loss -10.098479270935059
epochs 220 loss -11.396078109741211
epochs 220 loss -13.642170906066895
epochs 220 loss -11.305537223815918
epochs 220 loss -13.327081680297852
epochs 220 loss -12.111141204833984
epoch 0220 gcn2mind min_ratio 1.0816967792615868 max_ratio 1.1251968503937009 av_ratio 1.1072505065591338
epochs 221 loss -14.161020278930664
epochs 221 loss -10.850337028503418
epochs 221 loss -13.24764633178711
epochs 221 loss -13.847921371459961
epochs 221 loss -11.903902053833008
epochs 221 loss -15.551594734191895
epochs 221 loss -11.964987754821777
epochs 221 loss -12.174129486083984
epochs 221 loss -12.06132698059082
epochs 221 loss -9.867269515991211
epoch 0221 gcn2mind min_ratio 1.082612116443745 max_ratio 1.1423047177107502 av_ratio 1.1057943283762843
epochs 222 loss -15.000960350036621
epochs 222 loss -12.9696626663208
epochs 222 loss -13.292360305786133
epochs 222 loss -11.104533195495605
epochs 222 loss -14.385400772094727
epochs 222 loss -11.095800399780273
epochs 222 loss -11.888165473937988
epochs 222 loss -9.956732749938965
epochs 222 loss -16.089580535888672
epochs 222 loss -11.314759254455566
epoch 0222 gcn2mind min_ratio 1.0821529745042493 max_ratio 1.1495624502784407 av_ratio 1.1138176898299696
epochs 223 loss -13.972258567810059
epochs 223 loss -11.706762313842773
epochs 223 loss -13.096723556518555
epochs 223 loss -11.8861722946167
epochs 223 loss -13.162942886352539
epochs 223 loss -13.553386688232422
epochs 223 loss -12.305423736572266
epochs 223 loss -11.09511661529541
epochs 223 loss -12.215838432312012
epochs 223 loss -14.47412395477295
epoch 0223 gcn2mind min_ratio 1.0961538461538463 max_ratio 1.1438515081206497 av_ratio 1.1146588649956575
epochs 224 loss -15.442669868469238
epochs 224 loss -12.132636070251465
epochs 224 loss -15.901289939880371
epochs 224 loss -15.443997383117676
epochs 224 loss -15.76280403137207
epochs 224 loss -12.355682373046875
epochs 224 loss -12.265877723693848
epochs 224 loss -10.206596374511719
epochs 224 loss -13.377671241760254
epochs 224 loss -15.657549858093262
epoch 0224 gcn2mind min_ratio 1.0818897637795275 max_ratio 1.1275590551181103 av_ratio 1.1064899374959258
epochs 225 loss -11.40732479095459
epochs 225 loss -11.414337158203125
epochs 225 loss -14.03641414642334
epochs 225 loss -10.414831161499023
epochs 225 loss -13.881416320800781
epochs 225 loss -11.3413667678833
epochs 225 loss -11.204460144042969
epochs 225 loss -13.377808570861816
epochs 225 loss -14.364179611206055
epochs 225 loss -14.880236625671387
epoch 0225 gcn2mind min_ratio 1.0737577639751552 max_ratio 1.1455847255369929 av_ratio 1.1083763250597274
epochs 226 loss -10.280265808105469
epochs 226 loss -14.249053001403809
epochs 226 loss -11.117231369018555
epochs 226 loss -15.626078605651855
epochs 226 loss -10.778192520141602
epochs 226 loss -13.740030288696289
epochs 226 loss -15.620414733886719
epochs 226 loss -13.381780624389648
epochs 226 loss -12.29269027709961
epochs 226 loss -12.293646812438965
epoch 0226 gcn2mind min_ratio 1.0937740199846273 max_ratio 1.1277089783281733 av_ratio 1.110635272468079
epochs 227 loss -11.527252197265625
epochs 227 loss -11.149169921875
epochs 227 loss -14.114509582519531
epochs 227 loss -13.134115219116211
epochs 227 loss -9.71335220336914
epochs 227 loss -12.860335350036621
epochs 227 loss -13.192212104797363
epochs 227 loss -12.167993545532227
epochs 227 loss -14.198532104492188
epochs 227 loss -11.016380310058594
epoch 0227 gcn2mind min_ratio 1.0760953112990008 max_ratio 1.136890951276102 av_ratio 1.1041147209636426
epochs 228 loss -11.720964431762695
epochs 228 loss -13.544636726379395
epochs 228 loss -13.307758331298828
epochs 228 loss -12.290492057800293
epochs 228 loss -15.942583084106445
epochs 228 loss -13.440218925476074
epochs 228 loss -11.762032508850098
epochs 228 loss -11.77333927154541
epochs 228 loss -12.660442352294922
epochs 228 loss -14.034456253051758
epoch 0228 gcn2mind min_ratio 1.0861244019138756 max_ratio 1.1309431021044427 av_ratio 1.1084005275150948
epochs 229 loss -13.41869068145752
epochs 229 loss -14.611861228942871
epochs 229 loss -13.786802291870117
epochs 229 loss -12.176168441772461
epochs 229 loss -12.487373352050781
epochs 229 loss -11.182488441467285
epochs 229 loss -12.75021743774414
epochs 229 loss -11.907452583312988
epochs 229 loss -11.828953742980957
epochs 229 loss -15.734028816223145
epoch 0229 gcn2mind min_ratio 1.0660896931549961 max_ratio 1.1230650154798762 av_ratio 1.1025218865276878
epochs 230 loss -13.367916107177734
epochs 230 loss -10.777705192565918
epochs 230 loss -12.320394515991211
epochs 230 loss -14.130964279174805
epochs 230 loss -11.21505355834961
epochs 230 loss -14.466134071350098
epochs 230 loss -14.644866943359375
epochs 230 loss -13.499613761901855
epochs 230 loss -12.505358695983887
epochs 230 loss -10.407093048095703
epoch 0230 gcn2mind min_ratio 1.0782918149466192 max_ratio 1.1439628482972137 av_ratio 1.1002747404625055
epochs 231 loss -15.149476051330566
epochs 231 loss -11.531038284301758
epochs 231 loss -12.746837615966797
epochs 231 loss -16.440143585205078
epochs 231 loss -12.059751510620117
epochs 231 loss -13.520709991455078
epochs 231 loss -13.532788276672363
epochs 231 loss -14.231889724731445
epochs 231 loss -13.854750633239746
epochs 231 loss -16.505260467529297
epoch 0231 gcn2mind min_ratio 1.0654804270462634 max_ratio 1.141640866873065 av_ratio 1.108623605129757
epochs 232 loss -11.447903633117676
epochs 232 loss -14.413251876831055
epochs 232 loss -12.984308242797852
epochs 232 loss -16.3460693359375
epochs 232 loss -10.410102844238281
epochs 232 loss -12.168187141418457
epochs 232 loss -13.55772590637207
epochs 232 loss -13.426342010498047
epochs 232 loss -12.752366065979004
epochs 232 loss -13.773110389709473
epoch 0232 gcn2mind min_ratio 1.0757575757575757 max_ratio 1.1463802704852823 av_ratio 1.1107197967657318
epochs 233 loss -14.551257133483887
epochs 233 loss -13.270544052124023
epochs 233 loss -15.011030197143555
epochs 233 loss -14.888712882995605
epochs 233 loss -11.139934539794922
epochs 233 loss -13.233134269714355
epochs 233 loss -14.026812553405762
epochs 233 loss -14.988434791564941
epochs 233 loss -11.426189422607422
epochs 233 loss -16.310779571533203
epoch 0233 gcn2mind min_ratio 1.0773524720893142 max_ratio 1.1238532110091743 av_ratio 1.1000140346559326
epochs 234 loss -11.670209884643555
epochs 234 loss -13.254796028137207
epochs 234 loss -10.407325744628906
epochs 234 loss -15.102362632751465
epochs 234 loss -16.693632125854492
epochs 234 loss -15.39770221710205
epochs 234 loss -13.14724063873291
epochs 234 loss -13.931282997131348
epochs 234 loss -12.870514869689941
epochs 234 loss -14.209616661071777
epoch 0234 gcn2mind min_ratio 1.0915384615384616 max_ratio 1.1348402182385036 av_ratio 1.1078259069286898
epochs 235 loss -11.968186378479004
epochs 235 loss -13.543874740600586
epochs 235 loss -15.310765266418457
epochs 235 loss -11.561640739440918
epochs 235 loss -15.843013763427734
epochs 235 loss -11.381082534790039
epochs 235 loss -13.783265113830566
epochs 235 loss -11.339563369750977
epochs 235 loss -17.025846481323242
epochs 235 loss -16.431068420410156
epoch 0235 gcn2mind min_ratio 1.0677830940988835 max_ratio 1.1348402182385036 av_ratio 1.1028375562226127
epochs 236 loss -14.462092399597168
epochs 236 loss -16.366310119628906
epochs 236 loss -14.280013084411621
epochs 236 loss -11.63686752319336
epochs 236 loss -11.9937162399292
epochs 236 loss -12.506982803344727
epochs 236 loss -13.450454711914062
epochs 236 loss -16.169090270996094
epochs 236 loss -11.862793922424316
epochs 236 loss -13.62322998046875
epoch 0236 gcn2mind min_ratio 1.072383949645948 max_ratio 1.1307086614173227 av_ratio 1.1078333659643327
epochs 237 loss -14.160070419311523
epochs 237 loss -11.207205772399902
epochs 237 loss -14.982949256896973
epochs 237 loss -10.148346900939941
epochs 237 loss -11.53449535369873
epochs 237 loss -11.162820816040039
epochs 237 loss -13.148378372192383
epochs 237 loss -11.780406951904297
epochs 237 loss -13.762746810913086
epochs 237 loss -13.448680877685547
epoch 0237 gcn2mind min_ratio 1.078740157480315 max_ratio 1.136890951276102 av_ratio 1.1055270839150018
epochs 238 loss -11.11405086517334
epochs 238 loss -13.558735847473145
epochs 238 loss -13.266034126281738
epochs 238 loss -11.026371002197266
epochs 238 loss -10.894423484802246
epochs 238 loss -11.506929397583008
epochs 238 loss -12.418294906616211
epochs 238 loss -14.518028259277344
epochs 238 loss -14.128841400146484
epochs 238 loss -13.432626724243164
epoch 0238 gcn2mind min_ratio 1.0566929133858267 max_ratio 1.131496062992126 av_ratio 1.100431033655317
epochs 239 loss -11.420188903808594
epochs 239 loss -13.37565803527832
epochs 239 loss -13.857176780700684
epochs 239 loss -13.466530799865723
epochs 239 loss -12.813196182250977
epochs 239 loss -15.943775177001953
epochs 239 loss -14.019457817077637
epochs 239 loss -15.189872741699219
epochs 239 loss -12.827352523803711
epochs 239 loss -15.437278747558594
epoch 0239 gcn2mind min_ratio 1.0956090651558075 max_ratio 1.1447891805887032 av_ratio 1.1125712015845877
epochs 240 loss -11.596227645874023
epochs 240 loss -10.657605171203613
epochs 240 loss -16.916645050048828
epochs 240 loss -10.04566764831543
epochs 240 loss -10.722801208496094
epochs 240 loss -12.026485443115234
epochs 240 loss -13.954553604125977
epochs 240 loss -12.893529891967773
epochs 240 loss -16.459562301635742
epochs 240 loss -11.153764724731445
epoch 0240 gcn2mind min_ratio 1.0743626062322946 max_ratio 1.133281371784879 av_ratio 1.0978027946422848
epochs 241 loss -12.406023979187012
epochs 241 loss -15.644898414611816
epochs 241 loss -10.724861145019531
epochs 241 loss -13.430658340454102
epochs 241 loss -15.711620330810547
epochs 241 loss -13.785704612731934
epochs 241 loss -13.373334884643555
epochs 241 loss -15.234881401062012
epochs 241 loss -16.506181716918945
epochs 241 loss -18.09328842163086
epoch 0241 gcn2mind min_ratio 1.0874015748031496 max_ratio 1.134570765661253 av_ratio 1.1090690419116485
epochs 242 loss -11.394920349121094
epochs 242 loss -13.629145622253418
epochs 242 loss -16.41788101196289
epochs 242 loss -15.095267295837402
epochs 242 loss -12.953801155090332
